Id,SalePrice
1368,131290.24867325881
1369,159624.88284866084
1370,262675.49351914774
1371,110239.36476621934
1372,179166.9743817026
1373,228816.15995431936
1374,386924.8214298787
1375,253974.4908217786
1376,268682.2184416195
1377,106874.39300590231
1378,146784.67124003678
1379,121145.5293126941
1380,140687.8322338194
1381,52265.9216685085
1382,217273.88271223626
1383,188846.3515239578
1384,137812.5368934815
1385,129477.94641037648
1386,88517.43315939375
1387,262297.91531411355
1388,193012.52539097428
1389,301332.7112248901
1390,147136.96990473563
1391,228207.81527318372
1392,190295.51613228655
1393,112393.748759193
1394,166062.04905583634
1395,237606.4132906747
1396,291727.86790232593
1397,166133.58658640087
1398,127577.37001342466
1399,158045.48436468505
1400,148961.94169411078
1401,128371.28273580114
1402,179268.71522884117
1403,215211.85354532718
1404,259587.15650561303
1405,95838.95499781541
1406,253499.39217779628
1407,114550.18594851924
1408,95784.96169688042
1409,102400.15224240134
1410,218946.41770051475
1411,222986.8008314803
1412,160307.41654855278
1413,87224.65217944614
1414,276052.87284680444
1415,174679.049966337
1416,244719.09150377847
1417,148484.09076266288
1418,297754.60814646573
1419,130425.6322257555
1420,225175.71126902592
1421,161864.68724662357
1422,149945.78643119585
1423,157355.19499179977
1424,214812.73010796192
1425,140748.71938351053
1426,185159.43566445934
1427,237520.51596626383
1428,135202.11813888332
1429,92684.34819450522
1430,197977.29575433568
1431,175593.67783794634
1432,143881.97136834875
1433,72125.21457487044
1434,190140.02473837658
1435,137547.0446837304
1436,201791.00111580754
1437,104013.07681988561
1438,296082.3272111525
1439,170097.5886859461
1440,192916.95909408596
1441,210303.9304159973
1442,157639.7088056746
1443,315417.49345435505
1444,115588.8950052385
1445,225680.35776934438
1446,130712.90385134041
1447,132898.6692998248
1448,263217.1754099037
1449,88964.06540180421
1450,72257.6554553585
1451,133222.65249477164
1452,271518.63279472926
1453,139406.41893434367
1454,126291.05816304852
1455,204757.68585092906
1456,182199.29105494692
1457,221919.27902728418
1458,223162.28064122456
1459,117939.22182127401
1460,150728.30798790706
